Kaiwen Cabbabe [AU],Charizard ex
Jordan Palmer [AU],Charizard ex
Brent Tonisson [AU],Charizard ex
Jettano Posani [AU],Lost Box
Rahul Reddy [US],Charizard ex
Tim Franklin [AU],Ancient Moon
Andi Cheung [AU],Lugia
Max Prescott [AU],Charizard ex
Haruki Miwa [JP],Charizard ex
Hayden Matthews [AU],Sablezard
NATALIE Millar [AU],Charizard ex
Ashton Grant [AU],Lugia
Sean Takemoto [AU],Ancient Moon
Christopher Cheung [AU],Future Hands
Jeremy Leong [SG],Charizard ex
Callum Walker [AU],Lost Giratina
Sylvie Gallager [AU],Unknown
Thomas Slater [AU],Other
Bjorn Soh CaiWei [SG],Lugia
Darcy Ryan [AU],Ancient Box
Corey Munro [AU],Lugia
Chen Junhan [AU],Dialga/Metang
Christofer Gozali [AU],Arceus/Giratina
Lewis Stevens [AU],Gardevoir
Meng Hon Chow [AU],Ancient Box
Timothy Uyeda [AU],Charizard ex
Rory Sharpe [AU],Lost Giratina
Jordan Ung [AU],Lost Giratina
Chung-Yin Johnny Chan [AU],Charizard ex
Tom Bourke [AU],Arceus/Giratina
Julian Luvara [AU],Ancient Box
Austin Wang [AU],Future Hands
James Williams [AU],Unknown
Jeremy Lim [AU],Unknown
Daniel Ross-Brown [AU],Unknown
Alex Gordon [NZ],Unknown
David Frans Daritan [AU],Unknown
Rostin Luo [NZ],Unknown
Paul Coletta [AU],Unknown
Benjamin Kouzas [AU],Unknown
Aubrey Mills [AU],Unknown
Hakim Moussaoui [AU],Unknown
Jesse Becker [AU],Unknown
Keito Arai [JP],Unknown
Yong Siang Tan [SG],Unknown
Samantha Turner [AU],Unknown
charles limbrick [AU],Unknown
Shun Tsukuda [JP],Unknown
Cody Matthewe [AU],Unknown
Zheng Wei Gerrard Ng [SG],Unknown
Jake Lazzari [AU],Unknown
Matthew Anderson [AU],Unknown
Yuhao Xia [AU],Unknown
YiFei Ruan [AU],Unknown
Aaron-Lee Cole [AU],Unknown
Angus Johnson [AU],Unknown
Derick Dao [AU],Unknown
Matthew Bray [AU],Unknown
Ryan Tan [UK],Unknown
Deacan Page [AU],Unknown
Madison Moyses [AU],Unknown
