Sawyer Melban [US],Regidrago VSTAR
Jonathan Pasqua [CA],Iron Thorns ex
Shukri Ideis [US],Regidrago VSTAR
Florian Pons [FR],Charizard Pidgeot
Mario Martinez [US],Lugia Archeops
Tyler Vencill [US],Dragapult Iron Thorns
Jay Cristiano [CA],Iron Thorns ex
Nolan O'Brien [CA],Dragapult Iron Thorns
Jacky Su [CA],Lugia Archeops
Yosha Riley [US],Regidrago VSTAR
Jon Eng [US],Regidrago VSTAR
Eric Zhao [US],Gholdengo ex
Benjamin Nace [US],Regidrago VSTAR
Bodhi Robinson [US],Gardevoir ex
Will Skop [US],Charizard Pidgeot
Charlie Thompson [CA],Regidrago VSTAR
Christopher Zervos [US],Raging Bolt Ogerpon
Joshua Pyle-Carter [CA],Ceruledge ex
Nicolas Bernier-Gagnon [CA],Raging Bolt Ogerpon
Mikey Sanagustin [US],Lugia Archeops
Eric Li [US],Gholdengo ex
Bryan Ortiz [CA],Miraidon ex
Gabriel Smart [US],Charizard Pidgeot
Jake Santiago [CA],Regidrago VSTAR
Luke Townsend [US],Regidrago VSTAR
Jan Michael Ortiz [US],Klawf Terapagos
Sable Creech [US],Roaring Moon ex
Brandon Nguyen [US],Regidrago VSTAR
Ben DeGarmo [US],Regidrago VSTAR
Andrew Mallach [US],Palkia
Hunter Smith [US],Snorlax Stall
Zackary Prpic [CA],Regidrago VSTAR
Bryce Hazen [US],Regidrago VSTAR
Tristan Maier [US],Dragapult Iron Thorns
Tsz chun Christopher Chan [CA],Charizard Pidgeot
Kenneth Springett [US],Charizard Pidgeot
Michele Schiraldi [CA],Regidrago VSTAR
Ed Rickard [US],Other
Jerry Xue [CA],Dragapult Iron Thorns
Michael Kelly [US],Roaring Moon ex
Jack Saunders [CA],Regidrago VSTAR
Mason Bowser [US],Lost Zone Box
Christian Roy-Johnson [CA],Roaring Moon ex
Andrew Williamson [US],Lost Zone Box
Spencer Johnson [US],Regidrago VSTAR
Mukesh kumar [CA],Regidrago VSTAR
Sam George [US],Klawf Terapagos
BRYCE SIDERIUS [CA],Dragapult Iron Thorns
Sebastian Lashmet [US],Charizard Pidgeot
Louis-Serge Gagné [CA],Gholdengo ex
Sean Hargrave [CA],Roaring Moon ex
Quinn Rowland [US],Lugia Archeops
Nicholas Yang [CA],Raging Bolt Ogerpon
Kevin Fuentes [US],Raging Bolt Ogerpon
Gabriel Ouellet [CA],Raging Bolt Ogerpon
Andrew Kennett [US],Ancient Box
Jordan Resendes-Marques [CA],Palkia
Austin Bentheimer [US],Gholdengo ex
Jakob Friedman [US],Pidgeot Control
Lorenzo Prieto [US],Raging Bolt Ogerpon
Drue Townsend [US],Charizard Pidgeot
gwen durell [US],Gholdengo ex
Joe Bryant [US],Lugia Archeops
Reynaldo Ryan Halim [ID],Regidrago VSTAR
Cameron Scotland [US],Regidrago VSTAR
